message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=9.062195, y=11.117692])";"30";"turtlesim3.sim3";"1758613319.907929756";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.048253, y=11.117692])";"30";"turtlesim3.sim3";"1758613319.893272120";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.076137, y=11.117692])";"30";"turtlesim2.sim2";"1758613319.892763627";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.090079, y=11.117692])";"30";"turtlesim1.sim1";"1758613319.892470941";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.076137, y=11.117692])";"30";"turtlesim1.sim1";"1758613319.876684985";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.034311, y=11.117692])";"30";"turtlesim3.sim3";"1758613319.876309952";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.062195, y=11.117692])";"30";"turtlesim2.sim2";"1758613319.876336007";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.062195, y=11.117692])";"30";"turtlesim1.sim1";"1758613319.860446681";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.048253, y=11.117692])";"30";"turtlesim2.sim2";"1758613319.860008547";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.020369, y=11.117692])";"30";"turtlesim3.sim3";"1758613319.859927552";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.048253, y=11.117692])";"30";"turtlesim1.sim1";"1758613319.844828623";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.034311, y=11.117692])";"30";"turtlesim2.sim2";"1758613319.844704304";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.006428, y=11.089237])";"30";"turtlesim3.sim3";"1758613319.844603703";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.034311, y=11.117692])";"30";"turtlesim1.sim1";"1758613319.828668770";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.020369, y=11.117692])";"30";"turtlesim2.sim2";"1758613319.828166892";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.020369, y=11.117692])";"30";"turtlesim1.sim1";"1758613319.812795816";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.006428, y=11.089237])";"30";"turtlesim2.sim2";"1758613319.812636386";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9.006428, y=11.089237])";"30";"turtlesim1.sim1";"1758613319.796857202";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.638820, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.564174544";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.624878, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.547992784";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.610936, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.532741230";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.638820, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.532343835";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.624878, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.516915022";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.596994, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.516602803";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.638820, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.516027040";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.624878, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.500674996";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.583052, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.500599533";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.610936, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.500554444";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.610936, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.484455132";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.596994, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.484371478";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.569111, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.484371506";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.583052, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.468931645";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.555169, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.468902213";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.596994, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.468922155";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.583052, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.452474233";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.541227, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.452397308";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.569111, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.452307922";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.527285, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.436767722";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.555169, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.436767393";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.569111, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.436693523";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.555169, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.420778800";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.513343, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.420734059";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.541227, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.420324716";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.499401, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.404771580";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.527285, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.404667681";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.541227, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.404266697";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.527285, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.388831355";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.513343, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.388491555";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.485460, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.388226427";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.499401, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.372845457";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.513343, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.372802089";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.471518, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.372654466";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.499401, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.356492964";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.485460, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.356278290";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.457576, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.355984735";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.485460, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.341004674";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.443634, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.340783318";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.471518, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.340612399";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.471518, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.324882669";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.429692, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.324674234";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.457576, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.323999045";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.457576, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.308895982";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.415750, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.308771596";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.443634, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.308760434";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.401809, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.292601466";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.443634, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.292101608";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.429692, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.292089095";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.415750, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.276747899";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.387867, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.276388008";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.429692, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.276391491";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.373925, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.260623314";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.415750, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.260546005";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.401809, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.260364438";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.359983, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.245170845";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.401809, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.244132660";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.387867, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.243898151";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.387867, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.228661047";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.373925, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.228651949";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.346041, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.228602005";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.332099, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.212510887";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.359983, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.212067205";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.373925, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.212037817";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.346041, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.196805108";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.359983, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.196654808";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.318158, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.196089853";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.304216, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.180794854";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.332099, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.180241964";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.346041, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.180217631";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.332099, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.164849336";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.290274, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.164632559";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.318158, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.163923744";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.318158, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.148676372";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.304216, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.148431775";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.276332, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.148130462";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.262390, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.132794636";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.304216, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.132199814";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.290274, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.132109995";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.290274, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.116602119";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.248448, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.116431922";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.276332, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.116431921";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.262390, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.100859906";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.234506, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.100143919";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.276332, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.100090413";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.248448, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.085090069";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.262390, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.084876390";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.220565, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.084735396";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.234506, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.068424475";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.248448, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.068345370";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.206623, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.068273603";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.234506, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.052104290";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.220565, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.051909685";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.192681, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.051909678";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.220565, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.036843255";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.178739, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.036677842";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.206623, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.036622263";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.206623, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.020772126";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.164797, y=-0.028803])";"30";"turtlesim3.sim3";"1758613312.020674195";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.192681, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.020209403";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.192681, y=-0.028803])";"30";"turtlesim1.sim1";"1758613312.004529157";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.178739, y=-0.028803])";"30";"turtlesim2.sim2";"1758613312.004430198";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.150855, y=-0.022450])";"30";"turtlesim3.sim3";"1758613312.004333112";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.164797, y=-0.028803])";"30";"turtlesim2.sim2";"1758613311.988715441";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.178739, y=-0.028803])";"30";"turtlesim1.sim1";"1758613311.988502205";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.164797, y=-0.028803])";"30";"turtlesim1.sim1";"1758613311.972408434";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.150855, y=-0.022450])";"30";"turtlesim2.sim2";"1758613311.972352009";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.150855, y=-0.028803])";"30";"turtlesim1.sim1";"1758613311.956735531";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.136914, y=-0.028803])";"30";"turtlesim1.sim1";"1758613311.940486892";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.122972, y=-0.028803])";"30";"turtlesim1.sim1";"1758613311.924154425";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.109030, y=-0.028803])";"30";"turtlesim1.sim1";"1758613311.908405024";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.095088, y=-0.028803])";"30";"turtlesim1.sim1";"1758613311.892063124";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.081146, y=-0.028803])";"30";"turtlesim1.sim1";"1758613311.876360088";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.067204, y=-0.028803])";"30";"turtlesim1.sim1";"1758613311.860050134";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.053263, y=-0.028803])";"30";"turtlesim1.sim1";"1758613311.844897299";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.039321, y=-0.028803])";"30";"turtlesim1.sim1";"1758613311.828594184";"./src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=3.025379, y=-0.028803])";"30";"turtlesim1.sim1";"1758613311.812911708";"./src/turtle.cpp:update:260"
